TestsAffected, AS, LocationCode, Start, End, URL
1177, AS13451, na, 2014-11-01, 2018-03-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS13451&start=2013-11-01&end=2018-03-01
1177, AS13490, naus, 2013-12-01, 2016-02-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS13490&start=2012-12-01&end=2016-02-01
1177, AS2108, euhr, 2011-08-01, 2014-06-01, https://viz.measurementlab.net/location/euhr?aggr=month&isps=AS2108&start=2010-08-01&end=2014-06-01
1177, AS27887, na, 2012-06-01, 2015-09-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS27887&start=2011-06-01&end=2015-09-01
1178, AS13367x, nausmieastlansing, 2014-12-01, 2017-03-01, https://viz.measurementlab.net/location/nausmieastlansing?aggr=month&isps=AS13367x&start=2013-12-01&end=2017-03-01
1178, AS174, nauswaseattle, 2017-08-01, 2019-02-01, https://viz.measurementlab.net/location/nauswaseattle?aggr=month&isps=AS174&start=2016-08-01&end=2019-02-01
1179, AS11130, na, 2012-12-01, 2018-12-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS11130&start=2011-12-01&end=2018-12-01
1179, AS37172, af, 2017-07-01, 2019-03-01, https://viz.measurementlab.net/location/af?aggr=month&isps=AS37172&start=2016-07-01&end=2019-03-01
1179, AS43727, eu, 2014-05-01, 2017-11-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS43727&start=2013-05-01&end=2017-11-01
1180, AS4725, asjp23, 2016-09-01, 2019-04-01, https://viz.measurementlab.net/location/asjp23?aggr=month&isps=AS4725&start=2015-09-01&end=2019-04-01
1181, AS10796x, nausnycanastota, 2017-06-01, 2018-10-01, https://viz.measurementlab.net/location/nausnycanastota?aggr=month&isps=AS10796x&start=2016-06-01&end=2018-10-01
1182, AS23473, nausny, 2016-03-01, 2018-10-01, https://viz.measurementlab.net/location/nausny?aggr=month&isps=AS23473&start=2015-03-01&end=2018-10-01
1182, AS26792, na, 2016-04-01, 2019-04-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS26792&start=2015-04-01&end=2019-04-01
1183, AS26792, naus, 2014-12-01, 2018-10-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS26792&start=2013-12-01&end=2018-10-01
1183, AS28665, sa, 2014-04-01, 2018-03-01, https://viz.measurementlab.net/location/sa?aggr=month&isps=AS28665&start=2013-04-01&end=2018-03-01
1183, AS5661, na, 2017-08-01, 2019-03-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS5661&start=2016-08-01&end=2019-03-01
1184, AS13367x, nausnjmillville, 2015-02-01, 2018-07-01, https://viz.measurementlab.net/location/nausnjmillville?aggr=month&isps=AS13367x&start=2014-02-01&end=2018-07-01
1184, AS18037, ocau, 2012-12-01, 2018-10-01, https://viz.measurementlab.net/location/ocau?aggr=month&isps=AS18037&start=2011-12-01&end=2018-10-01
1184, AS22773, nauslaneworleans, 2014-03-01, 2016-01-01, https://viz.measurementlab.net/location/nauslaneworleans?aggr=month&isps=AS22773&start=2013-03-01&end=2016-01-01
1184, AS6471, sacl, 2015-02-01, 2017-10-01, https://viz.measurementlab.net/location/sacl?aggr=month&isps=AS6471&start=2014-02-01&end=2017-10-01
1185, AS13367x, nausgahampton, 2016-01-01, 2018-10-01, https://viz.measurementlab.net/location/nausgahampton?aggr=month&isps=AS13367x&start=2015-01-01&end=2018-10-01
1185, AS13367x, nausinindianapolis, 2014-08-01, 2016-03-01, https://viz.measurementlab.net/location/nausinindianapolis?aggr=month&isps=AS13367x&start=2013-08-01&end=2016-03-01
1186, AS11188, nauscalosangeles, 2015-04-01, 2019-02-01, https://viz.measurementlab.net/location/nauscalosangeles?aggr=month&isps=AS11188&start=2014-04-01&end=2019-02-01
1186, AS33070, naus, 2013-01-01, 2019-04-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS33070&start=2012-01-01&end=2019-04-01
1186, AS51034, eu, 2014-04-01, 2018-03-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS51034&start=2013-04-01&end=2018-03-01
1187, AS10796x, nausohlancaster, 2014-06-01, 2017-06-01, https://viz.measurementlab.net/location/nausohlancaster?aggr=month&isps=AS10796x&start=2013-06-01&end=2017-06-01
1187, AS13367x, nauswafederalway, 2012-03-01, 2015-12-01, https://viz.measurementlab.net/location/nauswafederalway?aggr=month&isps=AS13367x&start=2011-03-01&end=2015-12-01
1187, AS14773, naus, 2017-02-01, 2019-02-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS14773&start=2016-02-01&end=2019-02-01
1188, AS174, naca, 2012-05-01, 2014-05-01, https://viz.measurementlab.net/location/naca?aggr=month&isps=AS174&start=2011-05-01&end=2014-05-01
1188, AS19397, naca, 2012-10-01, 2015-05-01, https://viz.measurementlab.net/location/naca?aggr=month&isps=AS19397&start=2011-10-01&end=2015-05-01
1188, AS32365, na, 2017-01-01, 2018-07-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS32365&start=2016-01-01&end=2018-07-01
1188, AS5413, eugb, 2013-02-01, 2015-10-01, https://viz.measurementlab.net/location/eugb?aggr=month&isps=AS5413&start=2012-02-01&end=2015-10-01
1189, AS11398x, naustxkemp, 2017-01-01, 2018-11-01, https://viz.measurementlab.net/location/naustxkemp?aggr=month&isps=AS11398x&start=2016-01-01&end=2018-11-01
1190, AS11711, naus, 2016-10-01, 2019-04-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS11711&start=2015-10-01&end=2019-04-01
1190, AS13367x, nauswabothell, 2012-01-01, 2015-08-01, https://viz.measurementlab.net/location/nauswabothell?aggr=month&isps=AS13367x&start=2011-01-01&end=2015-08-01
1190, AS26127x, nauscaontario, 2012-02-01, 2013-09-01, https://viz.measurementlab.net/location/nauscaontario?aggr=month&isps=AS26127x&start=2011-02-01&end=2013-09-01
1190, AS2900, naus, 2014-05-01, 2017-12-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS2900&start=2013-05-01&end=2017-12-01
1190, AS91, nausny, 2015-11-01, 2018-04-01, https://viz.measurementlab.net/location/nausny?aggr=month&isps=AS91&start=2014-11-01&end=2018-04-01
1191, AS13739, na, 2015-05-01, 2018-01-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS13739&start=2014-05-01&end=2018-01-01
1192, AS30036, nausianorthliberty, 2016-02-01, 2018-09-01, https://viz.measurementlab.net/location/nausianorthliberty?aggr=month&isps=AS30036&start=2015-02-01&end=2018-09-01
1192, AS56041, as, 2016-04-01, 2019-03-01, https://viz.measurementlab.net/location/as?aggr=month&isps=AS56041&start=2015-04-01&end=2019-03-01
1193, AS19437, naus, 2017-03-01, 2019-04-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS19437&start=2016-03-01&end=2019-04-01
1193, AS20115, nausaltrussville, 2015-11-01, 2018-01-01, https://viz.measurementlab.net/location/nausaltrussville?aggr=month&isps=AS20115&start=2014-11-01&end=2018-01-01
1193, AS2818, eugb, 2017-08-01, 2019-04-01, https://viz.measurementlab.net/location/eugb?aggr=month&isps=AS2818&start=2016-08-01&end=2019-04-01
1195, AS11398x, nausncspringlake, 2016-05-01, 2018-04-01, https://viz.measurementlab.net/location/nausncspringlake?aggr=month&isps=AS11398x&start=2015-05-01&end=2018-04-01
1195, AS13367x, nauspadover, 2016-12-01, 2018-08-01, https://viz.measurementlab.net/location/nauspadover?aggr=month&isps=AS13367x&start=2015-12-01&end=2018-08-01
1195, AS6128, nausnyyorktownheights, 2014-02-01, 2017-10-01, https://viz.measurementlab.net/location/nausnyyorktownheights?aggr=month&isps=AS6128&start=2013-02-01&end=2017-10-01
1196, AS13367x, nausdc, 2012-11-01, 2015-04-01, https://viz.measurementlab.net/location/nausdc?aggr=month&isps=AS13367x&start=2011-11-01&end=2015-04-01
1196, AS20115, nausalhartselle, 2015-12-01, 2018-12-01, https://viz.measurementlab.net/location/nausalhartselle?aggr=month&isps=AS20115&start=2014-12-01&end=2018-12-01
1196, AS20456, na, 2013-07-01, 2018-10-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS20456&start=2012-07-01&end=2018-10-01
1196, AS36149, na, 2013-04-01, 2016-01-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS36149&start=2012-04-01&end=2016-01-01
1197, AS11081, na, 2013-03-01, 2017-06-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS11081&start=2012-03-01&end=2017-06-01
1197, AS11590, nauspa, 2015-12-01, 2019-04-01, https://viz.measurementlab.net/location/nauspa?aggr=month&isps=AS11590&start=2014-12-01&end=2019-04-01
1197, AS6939, naus, 2013-10-01, 2015-10-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS6939&start=2012-10-01&end=2015-10-01
1198, AS7543, oc, 2013-10-01, 2017-06-01, https://viz.measurementlab.net/location/oc?aggr=month&isps=AS7543&start=2012-10-01&end=2017-06-01
1200, AS13367x, nausnjforkedriver, 2015-09-01, 2018-06-01, https://viz.measurementlab.net/location/nausnjforkedriver?aggr=month&isps=AS13367x&start=2014-09-01&end=2018-06-01
1200, AS26792, nauswa, 2015-09-01, 2019-03-01, https://viz.measurementlab.net/location/nauswa?aggr=month&isps=AS26792&start=2014-09-01&end=2019-03-01
1200, AS30170, naus, 2016-05-01, 2018-08-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS30170&start=2015-05-01&end=2018-08-01
1201, AS11486x, nausmaworcester, 2016-01-01, 2018-02-01, https://viz.measurementlab.net/location/nausmaworcester?aggr=month&isps=AS11486x&start=2015-01-01&end=2018-02-01
1201, AS18771, naus, 2016-11-01, 2019-01-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS18771&start=2015-11-01&end=2019-01-01
1201, AS47096, na, 2017-05-01, 2018-10-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS47096&start=2016-05-01&end=2018-10-01
1203, AS10796x, nausohvanwert, 2016-04-01, 2017-12-01, https://viz.measurementlab.net/location/nausohvanwert?aggr=month&isps=AS10796x&start=2015-04-01&end=2017-12-01
1205, AS1916, sa, 2016-01-01, 2019-04-01, https://viz.measurementlab.net/location/sa?aggr=month&isps=AS1916&start=2015-01-01&end=2019-04-01
1205, AS29, nausctnewhaven, 2015-09-01, 2017-07-01, https://viz.measurementlab.net/location/nausctnewhaven?aggr=month&isps=AS29&start=2014-09-01&end=2017-07-01
1206, AS13367x, nausilsycamore, 2015-12-01, 2018-05-01, https://viz.measurementlab.net/location/nausilsycamore?aggr=month&isps=AS13367x&start=2014-12-01&end=2018-05-01
1206, AS13367x, nausmigrandrapids, 2014-05-01, 2016-06-01, https://viz.measurementlab.net/location/nausmigrandrapids?aggr=month&isps=AS13367x&start=2013-05-01&end=2016-06-01
1206, AS20115, nausmnelkriver, 2016-01-01, 2017-12-01, https://viz.measurementlab.net/location/nausmnelkriver?aggr=month&isps=AS20115&start=2015-01-01&end=2017-12-01
1206, AS2828, naustnnashville, 2016-12-01, 2019-04-01, https://viz.measurementlab.net/location/naustnnashville?aggr=month&isps=AS2828&start=2015-12-01&end=2019-04-01
1206, AS56041, ascn, 2017-04-01, 2019-02-01, https://viz.measurementlab.net/location/ascn?aggr=month&isps=AS56041&start=2016-04-01&end=2019-02-01
1207, AS12044, na, 2015-06-01, 2019-02-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS12044&start=2014-06-01&end=2019-02-01
1207, AS48176, eu, 2014-05-01, 2019-04-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS48176&start=2013-05-01&end=2019-04-01
1208, AS13367x, naustnspringfield, 2014-03-01, 2018-10-01, https://viz.measurementlab.net/location/naustnspringfield?aggr=month&isps=AS13367x&start=2013-03-01&end=2018-10-01
1208, AS54154, nausorbeaverton, 2017-11-01, 2019-04-01, https://viz.measurementlab.net/location/nausorbeaverton?aggr=month&isps=AS54154&start=2016-11-01&end=2019-04-01
1209, AS10507, naus, 2011-08-01, 2015-06-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS10507&start=2010-08-01&end=2015-06-01
1209, AS11834, nauspaphiladelphia, 2015-05-01, 2019-03-01, https://viz.measurementlab.net/location/nauspaphiladelphia?aggr=month&isps=AS11834&start=2014-05-01&end=2019-03-01
1209, AS20, na, 2012-07-01, 2018-04-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS20&start=2011-07-01&end=2018-04-01
1210, AS30873, asye, 2014-12-01, 2018-05-01, https://viz.measurementlab.net/location/asye?aggr=month&isps=AS30873&start=2013-12-01&end=2018-05-01
1210, AS53956, naus, 2017-03-01, 2018-11-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS53956&start=2016-03-01&end=2018-11-01
1210, AS9583, asin, 2012-08-01, 2016-07-01, https://viz.measurementlab.net/location/asin?aggr=month&isps=AS9583&start=2011-08-01&end=2016-07-01
1211, AS20337, nausny, 2017-05-01, 2019-01-01, https://viz.measurementlab.net/location/nausny?aggr=month&isps=AS20337&start=2016-05-01&end=2019-01-01
1211, AS25229, euua18poltava, 2013-07-01, 2016-02-01, https://viz.measurementlab.net/location/euua18poltava?aggr=month&isps=AS25229&start=2012-07-01&end=2016-02-01
1211, AS62886, naus, 2016-12-01, 2018-07-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS62886&start=2015-12-01&end=2018-07-01
1212, AS13367x, nausilstreamwood, 2015-05-01, 2017-09-01, https://viz.measurementlab.net/location/nausilstreamwood?aggr=month&isps=AS13367x&start=2014-05-01&end=2017-09-01
1212, AS20115, nauswifortatkinson, 2016-03-01, 2019-03-01, https://viz.measurementlab.net/location/nauswifortatkinson?aggr=month&isps=AS20115&start=2015-03-01&end=2019-03-01
1213, AS8111, naca, 2016-02-01, 2019-04-01, https://viz.measurementlab.net/location/naca?aggr=month&isps=AS8111&start=2015-02-01&end=2019-04-01
1214, AS27747, saar, 2014-03-01, 2016-02-01, https://viz.measurementlab.net/location/saar?aggr=month&isps=AS27747&start=2013-03-01&end=2016-02-01
1215, AS1706, na, 2015-06-01, 2017-04-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS1706&start=2014-06-01&end=2017-04-01
1215, AS27026, naus, 2015-12-01, 2019-02-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS27026&start=2014-12-01&end=2019-02-01
1216, AS13367x, nauspalevittown, 2015-06-01, 2017-07-01, https://viz.measurementlab.net/location/nauspalevittown?aggr=month&isps=AS13367x&start=2014-06-01&end=2017-07-01
1216, AS22985, naus, 2017-01-01, 2019-02-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS22985&start=2016-01-01&end=2019-02-01
1216, AS46986, na, 2015-06-01, 2019-03-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS46986&start=2014-06-01&end=2019-03-01
1217, AS13367x, naustxkaty, 2012-02-01, 2014-02-01, https://viz.measurementlab.net/location/naustxkaty?aggr=month&isps=AS13367x&start=2011-02-01&end=2014-02-01
1217, AS20115, naustxcleburne, 2017-05-01, 2019-03-01, https://viz.measurementlab.net/location/naustxcleburne?aggr=month&isps=AS20115&start=2016-05-01&end=2019-03-01
1218, AS10753x, nauspa, 2014-04-01, 2017-04-01, https://viz.measurementlab.net/location/nauspa?aggr=month&isps=AS10753x&start=2013-04-01&end=2017-04-01
1218, AS15296, naca, 2016-03-01, 2019-04-01, https://viz.measurementlab.net/location/naca?aggr=month&isps=AS15296&start=2015-03-01&end=2019-04-01
1219, AS16391, na, 2016-07-01, 2018-05-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS16391&start=2015-07-01&end=2018-05-01
1220, AS34245, eu, 2014-03-01, 2018-01-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS34245&start=2013-03-01&end=2018-01-01
1221, AS10796x, nausmekennebunk, 2016-06-01, 2018-10-01, https://viz.measurementlab.net/location/nausmekennebunk?aggr=month&isps=AS10796x&start=2015-06-01&end=2018-10-01
1221, AS20337, naus, 2016-07-01, 2019-03-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS20337&start=2015-07-01&end=2019-03-01
1221, AS22773, nausvahayes, 2017-03-01, 2019-03-01, https://viz.measurementlab.net/location/nausvahayes?aggr=month&isps=AS22773&start=2016-03-01&end=2019-03-01
1221, AS30836, euhu, 2015-04-01, 2017-06-01, https://viz.measurementlab.net/location/euhu?aggr=month&isps=AS30836&start=2014-04-01&end=2017-06-01
1222, AS19170, nausmosteelville, 2015-06-01, 2019-03-01, https://viz.measurementlab.net/location/nausmosteelville?aggr=month&isps=AS19170&start=2014-06-01&end=2019-03-01
1222, AS20115, nauswitworivers, 2015-12-01, 2019-03-01, https://viz.measurementlab.net/location/nauswitworivers?aggr=month&isps=AS20115&start=2014-12-01&end=2019-03-01
1222, AS53347, nausiasiouxcenter, 2017-04-01, 2019-04-01, https://viz.measurementlab.net/location/nausiasiouxcenter?aggr=month&isps=AS53347&start=2016-04-01&end=2019-04-01
1223, AS21582, nausaz, 2015-11-01, 2018-03-01, https://viz.measurementlab.net/location/nausaz?aggr=month&isps=AS21582&start=2014-11-01&end=2018-03-01
1223, AS3923, na, 2017-05-01, 2019-03-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS3923&start=2016-05-01&end=2019-03-01
1224, AS16276, eu, 2017-07-01, 2018-12-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS16276&start=2016-07-01&end=2018-12-01
1225, AS10796x, nauscasouthelmonte, 2016-11-01, 2019-03-01, https://viz.measurementlab.net/location/nauscasouthelmonte?aggr=month&isps=AS10796x&start=2015-11-01&end=2019-03-01
1225, AS11130, naus, 2015-06-01, 2019-04-01, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS11130&start=2014-06-01&end=2019-04-01
1225, AS3243, eupt14lisbon, 2014-01-01, 2016-04-01, https://viz.measurementlab.net/location/eupt14lisbon?aggr=month&isps=AS3243&start=2013-01-01&end=2016-04-01
1225, AS5661, nausfl, 2018-04-01, 2019-04-01, https://viz.measurementlab.net/location/nausfl?aggr=month&isps=AS5661&start=2017-04-01&end=2019-04-01
1226, AS10774x, naustxgalveston, 2016-04-01, 2018-06-01, https://viz.measurementlab.net/location/naustxgalveston?aggr=month&isps=AS10774x&start=2015-04-01&end=2018-06-01
1226, AS13367x, nausilurbana, 2015-05-01, 2017-02-01, https://viz.measurementlab.net/location/nausilurbana?aggr=month&isps=AS13367x&start=2014-05-01&end=2017-02-01
1227, AS44034, eu, 2014-08-01, 2017-02-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS44034&start=2013-08-01&end=2017-02-01
1229, AS33363, nausfllakeland, 2014-02-01, 2016-04-01, https://viz.measurementlab.net/location/nausfllakeland?aggr=month&isps=AS33363&start=2013-02-01&end=2016-04-01
1230, AS39608, euua12, 2014-04-01, 2017-05-01, https://viz.measurementlab.net/location/euua12?aggr=month&isps=AS39608&start=2013-04-01&end=2017-05-01
1230, AS4922, nausvawinchester, 2015-09-01, 2018-09-01, https://viz.measurementlab.net/location/nausvawinchester?aggr=month&isps=AS4922&start=2014-09-01&end=2018-09-01
1231, AS54225, na, 2015-11-01, 2018-01-01, https://viz.measurementlab.net/location/na?aggr=month&isps=AS54225&start=2014-11-01&end=2018-01-01
1231, AS8001, nausnj, 2014-07-01, 2017-05-01, https://viz.measurementlab.net/location/nausnj?aggr=month&isps=AS8001&start=2013-07-01&end=2017-05-01
1232, AS49902, af, 2012-08-01, 2017-08-01, https://viz.measurementlab.net/location/af?aggr=month&isps=AS49902&start=2011-08-01&end=2017-08-01
1232, AS57378, euru, 2014-05-01, 2019-03-01, https://viz.measurementlab.net/location/euru?aggr=month&isps=AS57378&start=2013-05-01&end=2019-03-01
1233, AS20115, nauswibeloit, 2014-04-01, 2018-01-01, https://viz.measurementlab.net/location/nauswibeloit?aggr=month&isps=AS20115&start=2013-04-01&end=2018-01-01
1233, AS34779, eu, 2014-05-01, 2017-01-01, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS34779&start=2013-05-01&end=2017-01-01
